A Bad Haircut	The perfect start to a bad hair day. [Core Expansion 1, Party Box]
Poodles	The only breed that is better groomed than their owners. [Core Expansion 2, Party Box]
Popcorn	Air poppers are for air heads ... I say bring on the butter! [Core Expansion 2, Party Box]
Popcorn	A good movie-time snack. [Kids Set]
Porcupines	Quill-bearing rodents that can leave you in a prickly situation. [Core Expansion 3, Party Box Expansion 1]
Pork & Beans	Rustle us up some grub, Cookie. [Core Expansion 4, Party Box Expansion 1]
Porsche Boxster	A two-seat, six cylander roadster - elegant design and superior drivability. [Core Expansion 2, Party Box]
Postal Workers	"Neither snow, nor rain, nor heat, nor gloom of night, stays these couriers from the swift completion of their appointed rounds." [Core Expansion 1, Party Box]
Potato Chips	Plain, sour cream and onion, ranch, or barbecue chips. [Junior Set (1st) & (2nd)]
Pounding Nails	Use a hammer and watch your fingers. [Kids Set]
Power & Glory	The spoils of war. [Core Expansion 4, Party Box Expansion 1]
Power Drills	Carpenters use them, and so do dentists. [Junior Set (2nd)]
Power Rangers	A television series about a group of teens fighting evil space aliens. [Junior Set (2nd)]
Power Tools	"More power! More power! Argh! Argh!" -Tim, the Tool Man, Taylor, "Home Improvement" [Core Expansion 1, Party Box]
President Bush	1946-, 43rd president of the United States. [Core Expansion 3, Party Box Expansion 1]
Pretzels	Pretzels were first made in Germany. Available straight, twisted, or knotted. [Junior Set (2nd)]
Pride & Prejudice	Jane Austin's 1813 classic novel expounding on the consequences of pride. [Core Expansion 4, Party Box Expansion 1]
Prince Charming	The perfect man ... mythical, of course. [Core Expansion 2, Party Box]
Prince Charming	The handsome prince who rescued Cinderella from her hard life. They lived happily ever after. [Kids Set]
Princess Di	1962-97, beloved English Princess who died in an auto crash. "Good-bye England's Rose ..." -Elton John [Core Set, Party Box]
Pro Wrestling	They're just faking it. But then, so are we. [Core Set, Party Box]
Psychiatrists	"And how do you feel about that?" [Core Expansion 2, Party Box]
Psychics	The Psychic Friends Network went bankrupt in 1997. Perhaps they should have seen it coming ... [Core Expansion 1, Party Box]
Public Radio	"Good morning . . . . . This morning . . . . . . . . . . . .we have Wolfgang . . . Amadeus Mozart . . . for your listening pleasure . . ." [Core Set, Party Box]
Puff Daddy	1971- , American rap artist. "I'll be Missing You" shot him to stardom; no pun intended. [Core Set, Party Box]
Pulling Weeds	It's either this or chemical warfare. [Core Expansion 1, Party Box]
Pulling Weeds	The job nobody likes to do. [Kids Set]
Pumping Iron	When a great weight needs to be lifted. [Core Set, Party Box]
Pumpkins	Bake it or carve it. Pumpkins are actually a fruit! [Junior Set (1st) & (2nd)]
Puppets	Finger puppets, hand puppets and string puppets. Kermit the Frog is a rod puppet. [Junior Set (1st) & (2nd)]
Puppies	Young dogs. They'll chew on your shoes and bark all night. [Kids Set]
Pushups	Exercises, a type of bra, or the ice cream treat. [Core Expansion 2, Party Box]
Pyramids	Built by ancient civilizations, found mainly in Egypt, Guatemala, Honduras, Mexico and Peru. Probably the result of some pyramid scheme. [Core Expansion 2, Party Box]
Queen Elizabeth II	1926-, Queen of the United Kingdom and Northern Ireland since 1952. Shame about the Kids Set, though . . . [Core Expansion 3, Party Box Expansion 1]
Quentin Terantino	1963- , Groundbreaking American director and actor. Nice movies, but not nearly enough blood. [Core Set, Party Box]
Quicksand	Just don't let it get you down. [Core Set, Party Box]
R & B	Rhythm and Blues. [Core Expansion 4, Party Box Expansion 1]
R & D	Research and Development. [Core Expansion 4, Party Box Expansion 1]
R & R	Rest and relaxation, recreation, or could be recuperation. [Core Expansion 4, Party Box Expansion 1]
Rabbits	Small, furry animals with long ears and short, fluffy tails. They like carrots and other vegetables. [Kids Set]
Raccoons	They come out at night. The dark fur around their eyes looks like a mask. [Kids Set]
Race Car Drivers	Start your engines! [Junior Set (2nd)]
Radios	In the 1940s, before television, families gathered together to listen to the radio. [Junior Set (1st) & (2nd)]
Raggedy Ann	a little red-headed rag doll with a triangle shaped nose. [Kids Set]
Ragweed	A weed of the genus Ambrosia. Nothing to sneeze at. [Core Expansion 2, Party Box]
Rain	"When the rain comes, they run and hide their heads; they might as well be dead." -The Beatles [Core Set, Party Box]
Rain	"Rain, rain, go away, come again another day." [Junior Set (1st) & (2nd)]
Rain Forests	There is heavy rainfall throughout the year and lots of bugs. [Junior Set (2nd)]
Rainbows	"Someday they'll find it/ The Rainbow Connection/ The lovers, the dreamers and me ..." -Kermit the Frog [Core Expansion 1, Party Box]
Rainbows	There are seven colors in a rainbow: red, orange, yellow, green, blue, indigo, and violet. [Junior Set (1st) & (2nd)]
Raisins	They're just dried grapes. [Junior Set (2nd)]
Raking Leaves	Maybe they'll all just blow away! [Junior Set (2nd)]
Ramona	Main character in Beverly Cleary's "Ramona the Pest" and other books in the series. [Junior Set (1st) & (2nd)]
Rap Music	Rap is a popular form of music with a strong beat and rhyming lyrics. [Junior Set (2nd)]
Rappers	PAENTAL ADVISORY EXPLICIT CONTENT Hasn't seemed to hurt sales... [Core Set, Party Box]
Rats	Gray or brown animals that look like very large mice. Usually pet rats are white. [Kids Set]
Raves	Neo-psychadelic all-night dance parties centered around acid house and techno music. All the rave. [Core Expansion 3, Party Box Expansion 1]
Reading & Writing	Old-fashioned skill, amazingly still useful today. [Core Expansion 4, Party Box Expansion 1]
Reading A Book	A good book is like traveling to a new world. [Kids Set]
Reading A Good Book	So many books, so little time. [Core Expansion 1, Party Box]
Recess	My favorite subject in school! [Kids Set]
Recreational Vehicles	If they're trying to get away from it all, why are they taking it all with them? [Core Expansion 1, Party Box]
Recycling	More than one million tons of aluminum are NOT recycled each year. Where do you throw your cans? [Core Expansion 1, Party Box]
Red Raspberries	Worth a few scratches. [Core Expansion 2, Party Box]
Red Roses	Red roses are a symbol of love. [Junior Set (1st) & (2nd)]
Rednecks	"You might be a redneck if ..." -Jeff Foxworthy [Core Expansion 1, Party Box]
Redwood Forests	"From the Redwood Forests to the Gulf Stream Waters/ This land was made for you and me." -Woody Guthrie [Core Set, Party Box]
Reggae Music	This conJunior Setorary Caribbean music, originating in Jamaica, remains an influential style of popular music. Ya mon! [Core Expansion 1, Party Box]
Regis & ...	Kathy Lee or Kelly - your choice. [Core Expansion 4, Party Box Expansion 1]
Regis Philbin	1934- , American talk and game show host. Who wants to be a millionaire? Regis, apparently. [Core Expansion 1, Party Box]
Remote Controls	The world's handiest invention. That is, if you can find it. [Core Set, Party Box]
Republicans	A U.S. political party symbolized by an elephant ... and don't forget it! [Core Set, Party Box]
Restaurants	It's good to try new things! [Junior Set (2nd)]
Rice	A grain grown for food. Rice can be white, brown or black. [Junior Set (1st) & (2nd)]
Rice & Beans	South-of-the-border meat & potatoes. [Core Expansion 4, Party Box Expansion 1]
Rice Krispies Treats	How could you go wrong with Rice Krispies, marshmallows, and butter. [Core Expansion 3, Party Box Expansion 1]
Richard Nixon	1913-94, 37th President of the United States and the only president to have resigned from office. At least that's what the tapes say ... [Core Expansion 2, Party Box]
Richard Simmons	1948-, American fitness guru famous for his extroverted style, short shorts and Sweatin' to the Oldies. [Core Expansion 3, Party Box Expansion 1]
Riding A Bike	Remember to wear your helmet. [Kids Set]
Riding A Horse	Grab the reins and hang on! [Kids Set]
Riding A Scooter	Where are the brakes? [Junior Set (2nd)]
Rio De Janeiro	Vibrant Brazilian city and home to Carnival. Blame it on Rio! [Core Expansion 3, Party Box Expansion 1]
Rivers	Can you spell Mississippi? [Kids Set]
Road Kill	Mmmmmm. Them's good eatin'. [Core Expansion 1, Party Box]
Road Rage	Ten years ago we complained about potholes. NOW we're dodging pot-shots. [Core Expansion 3, Party Box Expansion 1]
Road Trips	"Get Your Kicks on Route 66." -Nelson Riddle [Core Expansion 1, Party Box]
Robert DeNiro	1943- , Pre-eminent American actor who earned Academy Awards for The Godfather II and Raging Bull. "Are you looking at me?" [Core Expansion 2, Party Box]
Robin Hood	Legendary British outlaw who stole from the rich and gave to the poor, known for his courage, skill, and Merry Men. [Core Expansion 3, Party Box Expansion 1]
Robin Williams	1952- , versatile American comedian and actor. The furriest man in show business. [Core Set, Party Box]
Robots	They should make a robot that does homework. [Junior Set (1st) & (2nd)]
Rock & Roll	It'll never die. Unlike Rock and Roll musicians. [Core Expansion 4, Party Box Expansion 1]
Rock Candy	Large, clear sugar crystals- rock hard! [Junior Set (2nd)]
Rock Concert	If it's too loud - you're too old. [Core Set, Party Box]
Rock Concerts	Not on a school night! [Junior Set (2nd)]
Rock Stars	Even the guys wear make-up! [Junior Set (2nd)]
Rocket Scientists	Hey! They're not rocket scie ... oh ... never mind. [Core Expansion 1, Party Box]
Rocking Chairs	Rock-a-bye baby. [Junior Set (1st) & (2nd)]
Rocks	Rock collectors are sometimes called rockhounds. [Junior Set (1st) & (2nd)]
Rocky Mountains	These extend 2,000 miles from northeastern British Columbia to central New Mexico, and keep the Californians away from everyone else ... [Core Expansion 1, Party Box]
Rod & Reel	He took it hook, line, and sinker. [Core Expansion 4, Party Box Expansion 1]
Rogers & Hammerstein	Kings of the Broadway Musical: The Sound of Music, The King and I, South Pacific, and many, many more. [Core Expansion 4, Party Box Expansion 1]
Roller Coaster	Roller coaster cars can go more than 70 miles per hour. [Junior Set (1st) & (2nd)]
Rollerblading	Faster than walking. [Junior Set (1st) & (2nd)]
Rolling The Car	You'll flip for this one ... [Core Expansion 2, Party Box]
Roman Numerals	There's a I in VII chance you'll know them. [Core Expansion 2, Party Box]
Romeo And Juliet	William Shakespeare's best known play, written in 1595. Youthful love and hasty Junior Seteraments. [Core Expansion 2, Party Box]
Ronald McDonald	The clown from McDonald's restaurants. [Kids Set]
Roosters	The barnyard alarm clock. [Junior Set (2nd)]
Root Beer	A sweet, brown drink that is fizzy and foamy. Add ice cream to make a root beer float! [Kids Set]
Root Beer Floats	Actually, it's the ice cream that floats! [Core Expansion 1, Party Box]
Rope Burns	You were playing WHAT? [Core Expansion 3, Party Box Expansion 1]
Rosa Parks	1913-, civil rights icon arrested in 1956 for violating U.S. segregation laws by refusing to give up her bus seat to a white passenger. [Core Expansion 1, Party Box]
Rosie O'Donnell	1962-, American actor and comedian. She's in a league of her own! [Core Expansion 1, Party Box]
Rubber Gloves	Just in case ... [Core Expansion 2, Party Box]
Rugrats	A cartoon about the adventures of Tommy, Chucky, Angelica, and Phil and Lil. [Kids Set]
Running A Marathon	26 miles, 385 yards: the distance run by a Greek soldier from the town of Marathon to Athens in 490 BC. [Core Set, Party Box]
Running In A Race	A marathon is a 26 mile race. [Junior Set (1st) & (2nd)]
Rush Limbaugh	1951- , conservative talk-radio personality. Claims to host his radio show with half his brain tied behind his back, just to make it fair. [Core Expansion 1, Party Box]
Russia	The world's largest country, spanning 11 time zones. Famous for borscht, ballet, chess and vodka -just don't mix them. [Core Expansion 1, Party Box]
Rust	"Rust never sleeps." -Neil Young [Core Set, Party Box]
Rusty Nails	Good name for a country western singer. [Core Expansion 3, Party Box Expansion 1]
Saddam Hussein	1937-, dictator of Iraq 1979-2003. [Core Set, Party Box]
Sailors	"In the Navy, you can sail the seven seas ..." -The Village People [Core Expansion 1, Party Box]
Sailors	Get seasick? Don't become a sailor. [Junior Set (2nd)]
Salads	Lettuce not knock the vegetarians. [Core Expansion 2, Party Box]
Salads	Fruit salads, pasta salads, potato salads, and lettuce salads. [Junior Set (1st) & (2nd)]
Salsa Dancing	Popular form of Latin American dance. A little jazz, a little blues, a touch of rock and lots of heat. [Core Expansion 2, Party Box]
Salt	In ancient times salt was valuable. In fact, it was used as money. [Junior Set (1st) & (2nd)]
Salt 'N Pepa	Extremely successful rap group formed in the 1980s, known for their portrayals of the woman's perspective on relationships. [Core Expansion 4, Party Box Expansion 1]
Salt & Pepper	"Pump it up a notch! BAM!" - Emeril Lagasse. [Core Expansion 4, Party Box Expansion 1]
Salvador Dali	1904-89, Spansih artist best known for his dream imagery and surrealism, including the limp watches in The Persistence Of Memory. [Core Expansion 2, Party Box]
Samuel L. Jackson	1948-, powerful American actor of Pulp Fiction, Jackie Brown, and The Negotiator. [Core Expansion 2, Party Box]
San Francisco	California's City by the Bay. Where many hearts are left. [Core Set, Party Box]
Sand	The desert, the dunes, the beach, and in your shoes. [Junior Set (1st) & (2nd)]
Sand & Surf	Life's a beach! [Core Expansion 4, Party Box Expansion 1]
Sand Castles	No dogs allowed. [Junior Set (2nd)]
Sandra Bullock	1964-, American actor who starred in Speed, Miss Congeniality, and While You Were Sleeping. The classic girl-next-door. [Core Expansion 3, Party Box Expansion 1]
Saturday Cartoons	Get your blanket, a bowl of cereal and snuggle in for three hours of commercials. [Core Expansion 1, Party Box]
